date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:50	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-644291a2-d20f4dbf09b3f8e7;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
12:45:50	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-644291a2-5722c51e38944cdf;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
12:45:50	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-644291a2-55c3b9fdd42d2b54;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
12:45:51	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-644291a2-2441b52246e2a0e7;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:51	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-644291a2-2441b52246e2a0e7;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:51	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-644291a2-5cecc007ec5f3f14;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:51	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-644291a2-2ff3f3236f883bd8;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:51	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-644291a2-d5d576708a8853d4;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:52	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-644291a2-39deb028f24f6464;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
12:45:52	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:49%20GMT	https://mines.lacasadasorte.com.br/c	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/c	(from https://connect.facebook.net/en_US/fbevents.js)
